Predominant Color,Secondary Color,Major Diameter (cm),Minor Diameter (cm),Aspect Ratio,Roundness,Elongation,Shape Type,Contrast,Correlation,Energy,Entropy,Edge Density,Hu Moment 1,Hu Moment 2,Hu Moment 3,Variety
Marron,Anaranjado,3.592283115115898,3.4266993189632924,1.0483216590484807,0.8539269378442186,0.14607306215578142,Comprimido,1.4537178400478659,0.9997837622761604,0.8750614174385605,1.8411103960592126,0.013202242118647038,0.7958231909044603,4.098041329432827,4.417522065790207,V62
Marron,Anaranjado,3.690907633688687,3.5120508563585378,0.9515412480936566,0.8801933967062854,0.11980660329371462,Esferico,1.5145850448724585,0.9998085980084734,0.8605118499936133,2.002271863647879,0.009075980871065216,0.796393923323228,4.482849763452267,5.044069866889039,V62
Marron,Anaranjado,3.6655642741509933,3.4965686815299453,0.9538964317682875,0.8792833461093105,0.12071665389068953,Esferico,1.5947683522734464,0.9998113830753983,0.8474674408584987,2.1506570962142764,0.008228272311793957,0.7962937812537364,4.554437597694007,4.90630347298822,V62
Marron,Anaranjado,3.8641937108426467,3.858795263621863,0.9986029563669037,0.8930286716710747,0.10697132832892531,Esferico,1.5338355833385398,0.9998340236807083,0.8476653814464407,2.2088138485571513,0.010799233877734772,0.7964304024514132,3.7111042330496704,5.876273468262325,V62
Marron,Anaranjado,3.69145211142129,3.69145211142129,1.0,0.8931697577446447,0.10683024225535531,Esferico,2.028059530554185,0.9997728917607009,0.8579488959821348,2.1223185903607638,0.02116572036217007,0.7965546047382435,3.7451710233005158,5.920729150279901,V62
Marron,Anaranjado,4.315304401858938,4.057759702612994,0.9403183008051531,0.8819813689406135,0.11801863105938648,Esferico,1.6202497471870265,0.99982457550549,0.8382508025129343,2.3588556212045066,0.004435946634149841,0.7957832041268134,4.025484020646229,4.4521010497705715,V62
Marron,Anaranjado,3.9648029002487495,3.6940683764244233,0.9317155150871836,0.8774103848092685,0.12258961519073153,Esferico,1.2372204076328048,0.9998742303061099,0.8256168071566116,2.416193735786651,0.0041617622330586855,0.7954898736399265,3.936977155824787,4.428404129333265,V62
Marron,Anaranjado,3.592436360848638,3.428146243788697,1.0479238939580278,0.8612734231261523,0.1387265768738477,Comprimido,2.804859540573776,0.9996447495928761,0.8715076215762734,1.9426730605810125,0.046794598190007995,0.7939474213077712,3.3859836581312255,4.789298758235959,V62
Marron,Anaranjado,3.539361463442102,3.37700335136934,1.0480775691285376,0.8584157066563607,0.1415842933436393,Comprimido,4.0772219062152635,0.9994174540647079,0.877139576752147,1.9067348197146097,0.07209548722174029,0.7941046332343257,3.4160866874877818,4.726730581914944,V62
Marron,Anaranjado,3.5570488720836884,3.255069048092154,1.092772171505403,0.8838009408327095,0.11619905916729045,Comprimido,1.2755325255102041,0.9998466221708566,0.8653574554469579,1.9368093231535632,0.010930865616264817,0.7956081934029602,3.701621313015422,5.589552773673876,V62
Marron,Anaranjado,4.597876069581958,3.8204866023235224,0.8309242233818807,0.8514968038813854,0.14850319611861462,Eliptico,1.913151428879594,0.9998052111799202,0.8235068215309196,2.5104805461555597,0.007023488945712928,0.7885128950572401,3.0867950472764427,5.595505825343082,V62
Marron,Anaranjado,3.5976162250087693,3.2926079168725453,1.092634263124148,0.8855590777692026,0.11444092223079738,Comprimido,1.4824468765635463,0.9998263371571884,0.8644633224931367,1.9647719575413642,0.012854068516256615,0.7956640133286483,3.711929972480819,5.728638831848032,V62
Marron,Anaranjado,4.233217750940284,4.190817784963213,1.010117348964492,0.8384685332878898,0.16153146671211016,Comprimido,2.109357692158972,0.9998121811082099,0.8013839160728929,2.7874375549286907,0.00506587440057827,0.7970388244478118,5.056481785427525,4.620869114471154,V62
Marron,Anaranjado,4.434453157056127,3.9793410496849595,0.8973690574119629,0.8366799450676073,0.16332005493239266,Eliptico,1.47027777255519,0.9998479039630128,0.8315199562168926,2.397961848092015,0.004513672038719256,0.7953837178095424,3.6527312960282172,4.832796546519571,V62
Marron,Anaranjado,4.201534294692257,4.114890266155763,0.9793780027819956,0.8466874986920963,0.15331250130790375,Esferico,1.3476547146390094,0.999869829280044,0.7993254274550196,2.709227900355038,0.0028465990931928658,0.7962985523295617,4.479869399266183,4.579394188010722,V62
Marron,Anaranjado,4.291775044134376,4.2016150753885855,0.9789923824481405,0.8477809677396415,0.1522190322603585,Esferico,1.2191055647471325,0.9998800303520006,0.8116762080229181,2.558253629583896,0.0025652480310628216,0.7962971652641087,4.363912786158911,4.58254035278202,V62
Marron,Anaranjado,3.112380639591459,2.6743991876313036,0.8592776711213426,0.8906806181724998,0.10931938182750023,Eliptico,1.5400301778538301,0.9998335931195037,0.8376831416191545,2.264159029455854,0.004070105359654608,0.7930664721019234,3.236659058664144,6.173974242966799,V62
